Purchase Memo,Recom. Qty,Item Name,Item ID,Display Name,Reorder Vendor Group,"Qty Ordered Last Year","Qty Ordered This Year",Item Status,30 Days,60 Days,90 Days,120 Days,4 Month Average,Available to Promise,Qty Reserved,On Hand Available (Good),On Hand Deviated,On Hand Inspection,On Hand Label,On Hand Hold,On Hand Total (Good + Deviated),On Hand Total (Months),In Transit,Next Arrival Qty,Next Arrival Date,On Hand Total + In Transit,On Hand Total + Transit (Months),On Order (TO SHIP),Total Stock,Total Stock [Months],Item Weight,Item Weight Units,Maximum of Item Cubic Space,Total Available ,Brand,Product Category,Vendor ID,Preferred Vendor,P.O.L,Item Description,Vendor Item #,Minimum of Vendor Price,Item Height1,Item Width1,Item Depth1,Item Height,Item Width,Item Depth,Item Shelf,Pallet QTY - NA,Pallet QTY - Euro,HI,TI,Planner ,Department,Product Sub Category,Item - Inner Qty,Product Type,UPC Code,Available for Sale,Available for purchase,LCL Listed,4-Month Total Quantity Sold,Previous Year QTY Sold,Qty Committed,Qty Back Ordered,Preferred Vendor Min Qty,Minimum Monthly Qty,Minimum Stock,Filter
ORDER IN 24/500GR - DEVIATE LABEL/REPACK,0,PAT048-DR-CA,3997,La Molisana Tubetti #48 12x450g,L.M._Pasta Traditional,2400,0,Label,193,106,180,411,222.50,359,,359,0,0,0,0,359,1.61,1078,328,4/23/2026,1437.00,6.46,666,2103.00,9.45,5810,g,.0135072,359,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Tubetti #48 12x450g,17010184048,6.75,.000016,.000021,.0000402,16,21,40.2,1095,98,,7,14,,Pantry,Short Cuts,12,Retail,20779921000485,Yes,Yes,Yes,890,3445,0,,200,222.50,1002,Black
,0,PAT012-DR18-CA,3969,La Molisana Bucatini #12 18x450g,L.M._Pasta Traditional,5975,1218,Active,750,270,176,349,386.25,1899,,1902,0,0,0,0,1902,4.92,644,644,4/1/2026,2546.00,6.59,,2546.00,6.59,8740,g,.013137534,1986,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Bucatini #12 18x450g,17010183012,10.125,.0000159,.0000282,.0000293,15.9,28.2,29.3,1095,92,,4,23,,Pantry,Long Cuts,18,Retail,50779921000127,Yes,Yes,Yes,1545,5790,3,,1000,386.25,1739,Black
,0,PAT022A-DR-CA,3982,La Molisana Penne Mezze Ziti Rigate #22A 12x450g,L.M._Pasta Traditional,1007,1008,Active,241,276,197,289,250.75,1080,,1083,0,0,0,0,1083,4.32,,,,1083.00,4.32,1000,2083.00,8.31,5960,g,.01512,1083,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Penne Mezze Ziti Rigate #22A 12x450g,17010184022,6.75,.000018,.000021,.00004,18,21,40,1095,84,,6,14,,Pantry,Short Cuts,12,Retail,20779921001222,Yes,Yes,No,1003,5196,3,,1000,250.75,1129,Black
Do Not Reorder - Sell through/Make Inactive,18.00,PASPT03-CA,4034,Vita Sana Spelt Tortiglioni (Elicoidali) 12x450g,Andalini,330,0,Do not Order,33,52,23,36,36.00,144,,144,0,0,0,0,144,4.00,,,,144.00,4.00,,144.00,4.00,5820,g,.0216117,144,Vita Sana,Pasta,1043,LA SOVRANA Pastificio La Sovrana Di Puglia,Salerno,Vita Sana Spelt Tortiglioni (Elicoidali) 12x450g,VS059#6F450112,11.76,.0000185,.0000295,.0000396,18.5,29.5,39.6,1095,60,,6,10,,Pantry,Spelt Pasta,12,Retail,10779921015093,Yes,No,Yes,144,488,0,,300,36.00,162,Red
Do Not Reorder - Sell through/Make Inactive,0,PASPT06-CA,4029,Vita Sana Spelt Cavatappi #70 12x450g,Andalini,292,0,Do not Order,6,26,18,16,16.50,267,,267,0,0,0,0,267,16.18,,,,267.00,16.18,,267.00,16.18,5840,g,.0216117,267,Vita Sana,Pasta,1043,LA SOVRANA Pastificio La Sovrana Di Puglia,Salerno,Vita Sana Spelt Cavatappi #70 12x450g,VS070#6F450112,11.76,.0000185,.0000295,.0000396,18.5,29.5,39.6,1095,60,,6,10,,Pantry,Spelt Pasta,12,Retail,10779921015116,Yes,No,Yes,66,290,0,,300,16.50,75,Black
,0,PASPT02-CA,4031,Vita Sana Spelt Fusilli 12x450g,Andalini,592,100,Active,32,55,73,44,51.00,0,60,60,0,0,0,0,60,1.18,100,100,3/15/2026,160.00,3.14,250,410.00,8.04,5810,g,.0216117,60,Vita Sana,Pasta,1043,LA SOVRANA Pastificio La Sovrana Di Puglia,Salerno,Vita Sana Spelt Fusilli 12x450g,VS073#6F450112,11.76,.0000185,.0000295,.0000396,18.5,29.5,39.6,1095,60,,6,10,,Pantry,Spelt Pasta,12,Retail,10779921015062,Yes,Yes,Yes,204,858,60,,300,51.00,230,Black
,0,PASPT01-CA,4032,Vita Sana Spelt Penne 12x450g,Andalini,559,0,Active,61,74,50,82,66.75,154,,174,0,0,0,0,174,2.61,,,,174.00,2.61,250,424.00,6.35,5870,g,.0216117,174,Vita Sana,Pasta,1043,LA SOVRANA Pastificio La Sovrana Di Puglia,Salerno,Vita Sana Spelt Penne 12x450g,VS065#6F450112,11.76,.0000185,.0000295,.0000396,18.5,29.5,39.6,1095,60,,6,10,,Pantry,Spelt Pasta,12,Retail,10779921015031,Yes,Yes,Yes,267,746,20,,300,66.75,301,Black
,16.00,PASPT04-CA,4033,Vita Sana Spelt Spaghetti 12x450g,Andalini,293,230,Active,47,63,40,82,58.00,15,,15,0,0,0,0,15,0.26,230,230,3/15/2026,245.00,4.22,,245.00,4.22,5650,g,.009004875,15,Vita Sana,Pasta,1043,LA SOVRANA Pastificio La Sovrana Di Puglia,Salerno,Vita Sana Spelt Spaghetti 12x450g,VS003#6F451612,11.76,.0000185,.0000295,.0000165,18.5,29.5,16.5,1095,162,,6,27,,Pantry,Spelt Pasta,12,Retail,10779921015048,Yes,Yes,Yes,232,963,0,,300,58.00,261,Red
,0,COFGIO01-12PK-CA,3481,Gioia Espresso Coffee White 12x250g,Labcaffe,5713,1179,Active,511,495,446,547,499.75,428,200,629,0,0,0,0,629,1.26,950,243,4/1/2026,1579.00,3.16,952,2531.00,5.06,3140,g,.006292,629,Gioia,Coffee,1044,LABCAF Labcaffe Srl,Salerno,Gioia Espresso Coffee White 12x250g,101,25.68,.0000143,.000025,.0000176,14.3,25,17.6,730,180,125,10,18,,Drinks,Ground Coffee,12,Retail,20779921570001,Yes,Yes,Yes,1999,6089,201,12,234,499.75,2249,Black
,9.00,COFGIO02-12PK-CA,3480,Gioia Espresso Coffee Gold 12x250g,Labcaffe,2634,951,Active,329,312,279,408,332.00,290,250,542,0,0,0,0,542,1.63,241,241,4/1/2026,783.00,2.36,952,1735.00,5.23,3140,g,.006292,542,Gioia,Coffee,1044,LABCAF Labcaffe Srl,Salerno,Gioia Espresso Coffee Gold 12x250g,301,32.88,.0000143,.000025,.0000176,14.3,25,17.6,730,180,125,10,18,,Drinks,Ground Coffee,12,Retail,20779921571008,Yes,Yes,Yes,1328,2034,252,,234,332.00,1494,Black
,0,COFGIO03-CA,3479,Gioia Espresso Coffee Beans 12x1Kg,Labcaffe,1920,0,Active,89,117,60,118,96.00,293,,294,0,0,0,0,294,3.06,,,,294.00,3.06,180,474.00,4.94,12820,g,.041491224,294,Gioia,Coffee,1044,LABCAF Labcaffe Srl,Salerno,Gioia Espresso Coffee Beans 12x1Kg,003,126.00,.0000366,.0000282,.0000402,36.6,28.2,40.2,730,40,40,4,10,,Drinks,Whole Beans,12,Retail,10779921572008,Yes,Yes,Yes,384,1062,1,,60,96.00,432,Black
,45.00,BRLF108-CA,3869,Vita Sana Breadsticks Sesame Bulk 12x400g,La Mole,702,252,Active,163,71,75,172,120.25,0,61,61,0,0,0,0,61,0.51,252,169,3/15/2026,313.00,2.60,245,558.00,4.64,5920,g,.044811,61,Vita Sana,"Crackers, Cookies, Snacks",1049,LAMOLE F.Lli Milan Srl - MOLE,Salerno,Vita Sana Breadsticks Sesame Bulk 12x400g,VS400SES,15.57,.00003,.000039,.0000383,30,39,38.3,365,40,42,4,10,,Pantry,Breadsticks,12,Retail,10779921200246,Yes,Yes,Yes,481,2531,61,1,245,120.25,542,Black
,0,BRFB001-CA,3443,Farm Boy Artisanal Grissini Traditional 20x250g,Larte Dei Sapori_PL Farm Boy,287,0,Active - PL,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,,,,0.00,,,0.00,,11400,g,.001794972375,0,Farm Boy,"Crackers, Cookies, Snacks",1055,LARTE DEI SAPORI L Arte Dei Sapori Sas,Salerno,Farm Boy Artisanal Grissini Traditional 20x250g,BRFB001-CA,15.60,.00000965,.00001181,.00001575,9.65,11.81,15.75,365,,64,,,,Pantry,Breadsticks,20,Private Label - FB,,Yes,Yes,No,0,228,0,,80,No Movement,0,Black
,0,BRFB002-CA,3441,Farm Boy Artisanal Grissini Fennel 20x250g,Larte Dei Sapori_PL Farm Boy,63,0,Active - PL,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,,,,0.00,,,0.00,,11400,g,.001794972375,0,Farm Boy,"Crackers, Cookies, Snacks",1055,LARTE DEI SAPORI L Arte Dei Sapori Sas,Salerno,Farm Boy Artisanal Grissini Fennel 20x250g,BRFB002-CA,15.60,.00000965,.00001181,.00001575,9.65,11.81,15.75,365,64,,8,8,,Pantry,Breadsticks,20,Private Label - FB,,Yes,Yes,No,0,176,0,,80,No Movement,0,Black
,0,BRFB003-CA,3442,Farm Boy Artisanal Grissini Garlic & Hot Pepper 20x250g,Larte Dei Sapori_PL Farm Boy,58,0,Active - PL,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,,,,0.00,,,0.00,,11400,g,.001794972375,0,Farm Boy,"Crackers, Cookies, Snacks",1055,LARTE DEI SAPORI L Arte Dei Sapori Sas,Salerno,Farm Boy Artisanal Grissini Garlic & Hot Pepper 20x250g,BRFB003-CA,15.60,.00000965,.00001181,.00001575,9.65,11.81,15.75,365,64,,8,8,,Pantry,Breadsticks,20,Private Label - FB,,Yes,Yes,No,0,189,0,,50,No Movement,0,Black
Do Not Reorder - Sell through/Make Inactive,0,VSHON500A-T-CA,6430,Vita Sana Honey (Truffle) 6x500g,La Ife,0,0,Do not Order,0,0,0,6,1.50,7,,7,0,0,0,0,7,4.67,,,,7.00,4.67,,7.00,4.67,3360,g,.0084375,7,Vita Sana,Condiments and Toppings,1060,LE IFE Tartufi Le Ife Srl,Salerno,Vita Sana Honey (Truffle) 6x500g,4586,261.60,.0000125,.00003,.0000225,12.5,30,22.5,547,100,,2,50,,Food Service,Jams and Spreads,6,Retail,10779921106685,Yes,No,Yes,6,20,0,,1,1.50,7,Black
,57.00,FBTRUF01-CA,3455,Farm Boy Truffle Flavoured Grapedseed Oil 12x100ml,Le Ife_PL Farm Boy,190,0,Active - PL,0,0,0,50,12.50,0,,0,0,0,0,0,0,0.00,,,,0.00,0.00,,0.00,0.00,3000,g,.0070144064055,0,Farm Boy,"Oil, Vinegars and Cooking Wine",1060,LE IFE Tartufi Le Ife Srl,Salerno,Farm Boy Truffle Flavoured Grapedseed Oil 12x100ml,97,42.84,.000023495,.00001501,.00001989,23.495,15.01,19.89,365,180,,6,30,,Pantry,Infused Oils,12,Private Label - FB,,Yes,Yes,No,50,150,0,,60,12.50,57,Red
,0,FBTRUF02-CA,3456,Farm Boy Truffle Flavoured Sea Salts 12x100ml,Le Ife_PL Farm Boy,110,50,Active - PL,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,50,50,4/12/2026,50.00,,,50.00,,4000,g,.0070144064055,0,Farm Boy,Herbs Spices and Sauces,1060,LE IFE Tartufi Le Ife Srl,Salerno,Farm Boy Truffle Flavoured Sea Salts 12x100ml,2353,39.816,.000023495,.00001501,.00001989,23.495,15.01,19.89,547,270,,9,30,,Pantry,Salt and Peppers,12,Private Label - FB,,Yes,Yes,No,0,100,0,50,50,No Movement,0,Black
,511.00,FPVA071-CA,3453,Farm Boy Muffuletta Spicy 12x500g,Livabec_PL Farm Boy,896,454,Active - PL,0,0,454,0,113.50,0,,0,0,0,0,0,0,0.00,,,,0.00,0.00,,0.00,0.00,5680,g,.01126594521,0,Farm Boy,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,Farm Boy Muffuletta Spicy 12x500g,FBMUFH500,31.00,.00001651,.00002286,.00002985,16.51,22.86,29.85,730,102,,6,17,,Pantry,Pickles and Antipasto,12,Private Label - FB,,Yes,Yes,No,454,625,0,,1500,113.50,511,Red
,97.00,FPVA030-CA,3676,R.M. Mushrooms Hot In Oil 12x250ml,Livabec,2550,0,Active,185,175,130,261,187.75,363,,364,0,0,0,0,364,1.94,,,,364.00,1.94,384,748.00,3.98,5020,g,.006161915,364,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Mushrooms Hot In Oil 12x250ml,MOLHM250,26.00,.0000089,.0000305,.0000227,8.9,30.5,22.7,728,192,,12,16,,Pantry,Pickles and Antipasto,12,Retail,10779921320013,Yes,Yes,Yes,751,2480,1,,1500,187.75,845,Red
,0,FPVA023-CA,3659,R.M. Eggplant Mild In Oil 12x375ml,Livabec,1398,0,Active,196,99,122,134,137.75,124,102,263,0,0,0,0,263,1.91,,,,263.00,1.91,636,899.00,6.53,7050,g,.008398247,263,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Eggplant Mild In Oil 12x375ml,MOLME375,22.60,.0000143,.0000281,.0000209,14.3,28.1,20.9,730,144,,8,18,,Pantry,Pickles and Antipasto,12,Retail,10779921320234,Yes,Yes,Yes,551,1413,139,,1500,137.75,620,Black
,0,FPVA070C-CA,6620,Longos Curato Hot Sliced Peppers 12x250ml,Livabec_PL Longos,201,0,Active - PL,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,,,,0.00,,384,384.00,,5316,g,.009729192,0,Longos,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,Longos Curato Hot Sliced Peppers 12x250ml,LONHSP250,22.75,.0000137,.0000269,.0000264,13.7,26.9,26.4,730,250,,10,25,,Pantry,Pickles and Antipasto,12,Private Label - Longos,10772468045424,Yes,Yes,No,0,0,0,384,200,No Movement,0,Black
,0,FPVA060-CA,3643,R.M. Antipasto (Giardiniera) Mild 12x375ml,Livabec,2795,756,Active,294,186,185,291,239.00,829,,829,0,0,0,0,829,3.47,,,,829.00,3.47,500,1329.00,5.56,7010,g,.008398247,829,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Antipasto (Giardiniera) Mild 12x375ml,MOLMA375,25.00,.0000143,.0000281,.0000209,14.3,28.1,20.9,730,144,,8,18,,Pantry,Pickles and Antipasto,12,Retail,10779921371021,Yes,Yes,Yes,956,2663,0,,1500,239.00,1076,Black
,0,FPVA055-CA,3657,R.M. Eggplant Hot In Oil 2x4L,Livabec,604,201,Active,13,54,48,8,30.75,215,,235,0,0,0,0,235,7.64,,,,235.00,7.64,,235.00,7.64,10260,g,.013695,235,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Eggplant Hot In Oil 2x4L,MOLHE4L,42.00,.000025,.000033,.0000166,25,33,16.6,730,84,,4,21,,Pantry,Pickles and Antipasto,2,Retail,10779921310303,Yes,Yes,No,123,619,20,,300,30.75,139,Black
,0,FPVA059-CA,3642,R.M. Antipasto (Giardiniera) Hot 12x375ml,Livabec,1317,1433,Active,150,91,84,202,131.75,1300,,1302,0,0,0,0,1302,9.88,,,,1302.00,9.88,,1302.00,9.88,7050,g,.008398247,1302,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Antipasto (Giardiniera) Hot 12x375ml,MOLHA375,25.00,.0000143,.0000281,.0000209,14.3,28.1,20.9,730,144,,8,18,,Pantry,Pickles and Antipasto,12,Retail,10779921371007,Yes,Yes,Yes,527,2080,2,,1500,131.75,593,Black
,0,FPVA028-CA,3666,R.M. Hot Sliced Peppers 12x250ml,Livabec,965,0,Active,66,59,36,64,56.25,95,,95,0,0,0,0,95,1.69,,,,95.00,1.69,192,287.00,5.10,5030,g,.006161915,95,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Hot Sliced Peppers 12x250ml,MOLHSP250,22.75,.0000089,.0000305,.0000227,8.9,30.5,22.7,728,192,,12,16,,Pantry,Pickles and Antipasto,12,Retail,10779921325130,Yes,Yes,Yes,225,697,0,,1500,56.25,254,Black
,0,FPVA070-CA,3452,Farm Boy Muffuletta Mild 12x500g,Livabec_PL Farm Boy,1014,0,Active - PL,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,,,,0.00,,204,204.00,,5680,g,.01126594521,0,Farm Boy,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,Farm Boy Muffuletta Mild 12x500g,FBMUFM500,31.00,.00001651,.00002286,.00002985,16.51,22.86,29.85,730,102,,6,17,,Pantry,Pickles and Antipasto,12,Private Label - FB,,Yes,Yes,No,0,650,0,204,1500,No Movement,0,Black
,0,FPVA375A-CA,3671,R.M. Muffuletta Hot 2x4L,Livabec,144,154,Active,50,16,11,80,39.25,118.5,,118.5,0,0,0,0,118.5,3.02,,,,118.50,3.02,84,202.50,5.16,10460,g,.013695,118.5,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Muffuletta Hot 2x4L,MOLMUFH4L,45.75,.000025,.000033,.0000166,25,33,16.6,730,84,,4,21,,Pantry,Pickles and Antipasto,2,Retail,10779921310136,Yes,Yes,No,157,119,0,,300,39.25,177,Black
,0,FPVA022-CA,3656,R.M. Eggplant Hot In Oil 12x375ml,Livabec,1834,389,Active,193,135,103,157,147.00,483,,484,0,0,0,0,484,3.29,,,,484.00,3.29,511,995.00,6.77,6980,g,.008398247,484,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Eggplant Hot In Oil 12x375ml,MOLHE375,22.60,.0000143,.0000281,.0000209,14.3,28.1,20.9,730,144,,8,18,,Pantry,Pickles and Antipasto,12,Retail,10779921310235,Yes,Yes,Yes,588,1541,1,,1500,147.00,662,Black
,0,FPVA056-CA,3660,R.M. Eggplant Mild In Oil 2x4L,Livabec,396,210,Active,27,21,23,35,26.50,158,,158,0,0,0,0,158,5.96,,,,158.00,5.96,,158.00,5.96,10150,g,.013695,158,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Eggplant Mild In Oil 2x4L,MOLME4L,42.00,.000025,.000033,.0000166,25,33,16.6,730,84,,4,21,,Pantry,Pickles and Antipasto,2,Retail,10779921320302,Yes,Yes,Yes,106,361,0,,300,26.50,120,Black
,108.00,FPVA031-CA,3679,R.M. Mushrooms Mild In Oil 12x250ml,Livabec,1750,502,Active,171,228,44,210,163.25,51,100,151,0,0,0,0,151,0.92,,,,151.00,0.92,576,727.00,4.45,5080,g,.006161915,151,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Mushrooms Mild In Oil 12x250ml,MOLMM250,26.00,.0000089,.0000305,.0000227,8.9,30.5,22.7,728,192,,12,16,,Pantry,Pickles and Antipasto,12,Retail,10779921320012,Yes,Yes,Yes,653,2198,100,,1500,163.25,735,Red
,162.00,FPVA024-CA,3658,R.M. Eggplant Hot In Oil 12x750ml,Livabec,2341,199,Active,161,143,139,240,170.75,439,,439,0,0,0,0,439,2.57,,,,439.00,2.57,168,607.00,3.55,13110,g,.01574496,439,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Eggplant Hot In Oil 12x750ml,MOLHE750,42.00,.0000168,.0000355,.0000264,16.8,35.5,26.4,730,77,,7,11,,Pantry,Pickles and Antipasto,12,Retail,10779921310266,Yes,Yes,Yes,683,2212,0,,1000,170.75,769,Red
,0,FPVA025-CA,3661,R.M. Eggplant Mild In Oil 12x750ml,Livabec,1466,231,Active,124,102,111,137,118.50,274,,274,0,0,0,0,274,2.31,,,,274.00,2.31,269,543.00,4.58,13100,g,.01574496,274,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Eggplant Mild In Oil 12x750ml,MOLME750,42.00,.0000168,.0000355,.0000264,16.8,35.5,26.4,730,77,,7,11,,Pantry,Pickles and Antipasto,12,Retail,10779921310265,Yes,Yes,Yes,474,1578,0,,1500,118.50,534,Black
,341.00,FPVA066A-CA,3672,R.M. Muffuletta Hot 12x500ml,Livabec,4935,2275,Active,554,553,442,543,523.00,1010,,1046,0,0,0,0,1046,2.00,,,,1046.00,2.00,967,2013.00,3.85,9070,g,.0108,1046,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Muffuletta Hot 12x500ml,MOLMUFH500,31.00,.000016,.00003,.0000225,16,30,22.5,730,102,,6,17,,Pantry,Pickles and Antipasto,12,Retail,10779921372059,Yes,Yes,Yes,2092,4119,36,7,1500,523.00,2354,Red
,130.00,FPVA375-CA,3673,R.M. Muffuletta Mild 2x4L,Livabec,808,198,Active,89,74,70,79,78.00,53,84,137,0,0,0,0,137,1.76,,,,137.00,1.76,168,305.00,3.91,10548,g,.013695,137,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Muffuletta Mild 2x4L,MOLMUFM4L,45.75,.000025,.000033,.0000166,25,33,16.6,730,84,,4,21,,Pantry,Pickles and Antipasto,2,Retail,10779921310105,Yes,Yes,Yes,312,656,84,,300,78.00,351,Red
,0,FPVA057-CA,3677,R.M. Mushrooms Hot In Oil 2x4L,Livabec,44,0,Active,0,3,0,5,2.00,29,,29,0,0,0,0,29,14.50,,,,29.00,14.50,,29.00,14.50,10590,g,.013695,29,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Mushrooms Hot In Oil 2x4L,MOLHM4L,60.00,.000025,.000033,.0000166,25,33,16.6,730,84,,4,21,,Pantry,Pickles and Antipasto,2,Retail,10779921310044,Yes,Yes,No,8,45,0,,300,2.00,9,Black
,501.84,FPVA065A-CA,3674,R.M. Muffuletta Mild 12x500ml,Livabec,3213,2221,Active,501,548,490,438,494.25,875.16,,875.16,0,0,0,0,875.16,1.77,,,,875.16,1.77,848,1723.16,3.49,9000,g,.0108,875.16,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Muffuletta Mild 12x500ml,MOLMUFM500,31.00,.000016,.00003,.0000225,16,30,22.5,730,102,,6,17,,Pantry,Pickles and Antipasto,12,Retail,10779921372011,Yes,Yes,Yes,1977,2429,0,,1500,494.25,2225,Red
,0,FPVA058-CA,3678,R.M. Mushrooms Mild In Oil 2x4L,Livabec,84,0,Active,5,7,1,9,5.50,62,,62,0,0,0,0,62,11.27,,,,62.00,11.27,,62.00,11.27,10640,g,.013695,62,Regina Molisana,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,R.M. Mushrooms Mild In Oil 2x4L,MOLMM4L,60.00,.000025,.000033,.0000166,25,33,16.6,730,84,,4,21,,Pantry,Pickles and Antipasto,2,Retail,779921320015,Yes,Yes,No,22,43,0,,300,5.50,25,Black
,117.00,FPVA069A-CA,3554,Longos Muffuletta Original (HOT) 12x500ml,Livabec_PL Longos,2058,376,Active - PL,0,376,0,0,94.00,0,,0,0,0,0,0,0,0.00,,,,0.00,0.00,306,306.00,3.26,5680,g,.01126594521,0,Longos,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,Longos Muffuletta Original 12x500ml,LONMUF500,31.70,.00001651,.00002286,.00002985,16.51,22.86,29.85,730,102,,6,17,,Pantry,Pickles and Antipasto,12,Private Label - Longos,10772468025662,Yes,Yes,No,376,1942,0,306,1500,94.00,423,Red
,0,FPVA069B-CA,3553,Longos Muffuletta Mild 12x500ml,Livabec_PL Longos,1654,0,Active - PL,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,,,,0.00,,510,510.00,,5680,g,.01126594521,0,Longos,Condiments and Toppings,1074,LIVABE Les Aliments Livabec Foods Inc,Canada,Longos Muffuletta Mild 12x500ml,LONMUFM500,31.70,.00001651,.00002286,.00002985,16.51,22.86,29.85,730,102,,6,17,,Pantry,Pickles and Antipasto,12,Private Label - Longos,10772468025006,Yes,Yes,No,0,1305,0,510,1500,No Movement,0,Black
Do Not Reorder - Move to VS Brand,462.00,GNOCCHIMASS-CA,3562,Massimo Gnocchi 10x500g,Ciemme/Maffei_ Massimo,4843,0,Do not Order,588,0,0,850,359.50,988,,1156,0,0,0,0,1156,3.22,,,,1156.00,3.22,,1156.00,3.22,5500,g,.01092,1156,Massimo,Pasta,1093,MAFFEI Il Pastaio Di Maffei Savino & C. Srl,Salerno,Massimo Gnocchi 10x500g,1444,4.90,.0000195,.000035,.000016,19.5,35,16,365,140,,7,20,,Pantry,Gnocchi,10,Retail,10779921228912,Yes,No,No,1438,4543,168,,1580,359.50,1618,Red
,0,VSPOLENTA01-CA,3900,Vita Sana Polenta 12x500g (Box),Molino Peila,6128,960,Active,475,557,379,565,494.00,1411,,1412,0,0,0,0,1412,2.86,2,960,3/1/2026,1414.00,2.86,960,2374.00,4.81,6660,g,.01566774,1412,Vita Sana,Rice and Beans,1168,MOLINO Molino Peila Spa,Genova,Vita Sana Polenta 12x500g (Box),0014005AV,6.84,.0000193,.000041,.0000198,19.3,41,19.8,547,120,84,10,12,,Pantry,Polenta and Couscous,12,Retail,10779921106593,Yes,Yes,Yes,1976,5302,1,,960,494.00,2223,Black
,98.00,BACI12497895-PA,7202,Baci Box 28Pcs Original Dark 264 (6x350g) DISPLAY PALLET,Baci_Chocolate,0,0,Label,0,23,0,65,22.00,1,,1,0,0,0,0,1,0.05,,,,1.00,0.05,,1.00,0.05,922.6,kg,0,1,Baci,Chocolate and Candy,1171,MOLISANA IMPORTS 996660 Ontario Ltd,Canada,Baci Box 28Pcs Original Dark 264 (6x350g) DISPLAY PALLET,BACI12497895-PA,3743.04,0,0,0,0,0,0,364,100,1,2,50,,Pantry,Chocolate,224,Retail - Chocolate Costco,,Yes,Yes,No,88,,0,,1,22.00,99,Red
,31.00,BAKMOV10001-CA,5117,Venchi Assorted Baroque Bag 12x175g,Molisana Imports,0,0,Active-Venchi,27,0,0,0,6.75,0,,0,0,0,0,0,0,0.00,,,,0.00,0.00,,0.00,0.00,,,,0,Venchi,Chocolate and Candy,1171,MOLISANA IMPORTS 996660 Ontario Ltd,Canada,Venchi Assorted Baroque Bag 12x175g,,0.00,,,,,,,,,,,,,Pantry,Chocolate,,Retail,10779921089032,Yes,No,No,27,,0,,,6.75,31,Red
,6.00,BEBI01-PA,6245,Gioia Bitter (Red) 224x(24x100ml) (4x6Pack),Molisana Imports_PL Costco,0,0,Active - Costco,0,1,1,3,1.25,0,,0,0,0,0,0,0,0.00,,,,0.00,0.00,,0.00,0.00,0,g,0,0,Gioia,Soft Drinks,11482,Molisana Molisana Imports,,Gioia Bitter (Red) 224x(24x100ml) (4x6Pack),6245,1709.12,0,0,0,0,0,0,730,1,,1,1,,Drinks,Mixers,1,Retail,00779921921106,Yes,No,No,5,14,0,,1,1.25,6,Red
