Purchase Memo,Recom. Qty,Item Name,Item ID,Display Name,Reorder Vendor Group,Item Status,30 Days,60 Days,90 Days,120 Days,4 Month Average,Availble to Promise,On Hand Available (Good),On Hand Deviated,On Hand Inspection,On Hand Label,On Hand Hold,On Hand Total (Good + Deviated),On Hand Total (Months),In Transit,Next Arrival Qty,Next Arrival Date,On Hand Total + In Transit,On Hand Total + Transit (Months),On Order (TO SHIP),Total Stock,Total Stock [Months],Item Weight,Item Weight Units,Maximum of Item Cubic Space,Total Available ,Admin Portal,Brand,Product Category,Vendor ID,Preferred Vendor,P.O.L,Item Description,Vendor Item #,Minimum of Vendor Price,Item Height1,Item Width1,Item Depth1,Item Height,Item Width,Item Depth,Item Shelf,Pallet QTY - NA,Pallet QTY - Euro,HI,TI,Planner ,Department,Product Sub Category,Maximum of Item - Inner Qty,Product Type,UPC Code,Available for Sale,Available for purchase,LCL Listed,4-Month Total Quantity Sold,Previous Year QTY Sold,Qty Committed,Qty Back Ordered,Preferred Vendor Min Qty,Minimum Monthly Qty,Minimum Stock
- None -,3.5,BAKV105168-CA,6831,Venchi Bulk Chocoviar Arancia 5kg,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,4,4,4,4,4,4,0,,20,2/28/2026,,- None -,,- None -,- None -,3700,g,.018483927,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Chocoviar Arancia 5kg,105168,120.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,1,Retail  - Chocolate,108002996339715,Yes,Yes,No,0,63,,,1,,
- None -,3.5,BAKV126234-CA,2070,Venchi Bulk Cremino Pistachio 5x1Kg,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,12,12,12,12,12,12,0,,,,,- None -,,- None -,- None -,5400,g,.015615369,10,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cremino Pistachio Bulk 1x5Kg,126234,120.23,.0000231,.0000333,.0000203,23.1,33.3,20.3,546,100,55,2,50,- None -,Pantry,Chocolate,,Retail  - Chocolate,- None -,Yes,Yes,No,0,33,,,1,,
- None -,3.5,BAKV126363-CA,6292,Venchi Bulk Pistachio Gianduiotti 5x1kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,4,4,4,4,4,4,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,4,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Pistachio Gianduiotti 5x1kg,126363,120.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,1,Retail  - Chocolate,- None -,Yes,No,No,0,32,,,1,,
- None -,3.5,BAKV116354-CA,6940,Venchi Bar 75% Extra Dark Chocolate 24x78g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,60,60,60,60,60,60,0,,,,,- None -,,- None -,- None -,2328,g,.0064141,60,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar 75% Extra Dark Chocolate 24x78g,116354,51.47,.0000187,.0000245,.000014,18.7,24.5,14,546,100,,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,- None -,Yes,Yes,No,0,21,,,1,,
- None -,3.5,BAKV107272-CA,6271,Venchi Gift Murrine Cremini Box 10x127g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,25,25,25,25,25,25,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Gift Murrine Cremini Box 10x127g,107272,56.54,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,10,Retail  - Chocolate,- None -,Yes,Yes,No,0,75,,,1,,
- None -,3.5,BAKV116211-CA,3813,Venchi Bar Pistachio Cremino 24x110g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,77,77,77,77,77,77,0,,,,,- None -,,- None -,- None -,3200,g,.006572125,77,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Pistachio Cremino 24x110g,116211,54.12,.0000185,.0000245,.0000145,18.5,24.5,14.5,546,,168,,,- None -,Pantry,Chocolate,24,Retail  - Chocolate,80029961162110,Yes,Yes,Yes,0,256,,,1,,
- None -,3.5,BAKV104382-CA,6304,Venchi Bulk Espresso Coffee 5x1kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,7,7,7,7,7,7,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,7,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Espresso Coffee 5x1kg,104382,120.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,,54,,,- None -,Pantry,Chocolate,1,Retail  - Chocolate,- None -,Yes,No,No,0,0,,,1,,
- None -,3.5,BAKV107299-CA,6917,Venchi Gift Murrine Heart Box 8x194g,Venchi_Valentine Chocolate,Active-Venchi,0,0,0,0,0,,,,,,,,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Gift Murrine Heart Box 8x194g,107263,57.19,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,8,Retail  - Chocolate,- None -,Yes,Yes,No,0,15,,,1,,
- None -,3.5,BAKV122093-CA,6592,Venchi Cigar Pistachio Chocolate 15x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,58,58,58,58,58,58,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cigar Pistachio Chocolate 15x100g,122093,41.92,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,15,Retail  - Chocolate,- None -,Yes,Yes,No,0,116,,,1,,
- None -,3.5,BAKV116716_2-CA,6764,Venchi Bar Dark Gianduja with Hazelnuts 24x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,62,62,62,62,62,62,0,,,,,- None -,,- None -,- None -,3200,g,.021729795,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Dark Gianduja with Hazelnuts 24x100g,116301_2,54.12,.0000205,.0000397,.0000267,20.5,39.7,26.7,546,,48,,,- None -,Pantry,Chocolate,24,Retail,- None -,Yes,Yes,No,0,,,,1,,
- None -,3.5,BAKV126223-CA,2063,Venchi Bulk Cremino 1878 5x1Kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,16,16,16,16,16,16,0,,,,,- None -,,- None -,- None -,5400,g,.015615369,16,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cremino 1878 Bulk 1x5Kg,126223,120.23,.0000231,.0000333,.0000203,23.1,33.3,20.3,546,100,55,2,50,- None -,Pantry,Chocolate,,Retail  - Chocolate,- None -,Yes,No,No,0,22,,,1,,
- None -,3.5,BAKV116209-CA,3763,Venchi Bar Cremino 24x110g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,18,18,18,18,18,18,0,,,,,- None -,,- None -,- None -,3200,g,.006572125,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Cremino 24x110g,116209,54.12,.0000185,.0000245,.0000145,18.5,24.5,14.5,546,100,168,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,108002996303075,Yes,Yes,No,0,99,,,1,,
- None -,3.5,BAKV116682-CA,6936,Venchi Bulk Pistachio Ingot 5kg,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,4,4,4,4,4,4,0,,,,,- None -,,- None -,- None -,5400,g,.017024722,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Pistachio Ingot 5kg,116682,120.23,.0000241,.0000338,.0000209,24.1,33.8,20.9,546,,,,,- None -,Pantry,Chocolate,1,Retail  - Chocolate,- None -,Yes,Yes,No,0,0,,,1,,
- None -,3.5,BAKV116449-CA,6780,Venchi Cocoa Single Dose For Hot Chocolate 28x30g,Venchi_Chocolate,Do not Order,0,0,0,0,0,,,,,,,,0,,,,,- None -,,- None -,- None -,3200,g,.021729795,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cocoa Single Dose For Hot Chocolate 28x30g,116449,24.75,.0000205,.0000397,.0000267,20.5,39.7,26.7,546,100,48,2,50,- None -,Pantry,Chocolate,28,Retail  - Chocolate,- None -,Yes,No,No,0,7,,,1,,
- None -,3.5,BAKV939150-OT,7105,Venchi Large Murrine Pouch (100 pieces),Venchi_Chocolate,Do not Order,0,0,0,0,0,,12,12,12,12,12,12,0,,,,,- None -,,- None -,- None -,,- None -,,12,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Large Murrine Pouch (100 pieces),939150,1.00,,,,,,,546,100,,2,50,- None -,Pantry,Packaging,100,Packaging,- None -,Yes,No,No,0,0,,,1,,
- None -,3.5,BAKV114078-CA,6839,Venchi Spread Hazelnut 12x200g,Venchi,Active-Venchi,0,0,0,0,0,,5,5,5,5,5,5,0,,,,,- None -,,- None -,- None -,4600,g,.01332,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Spread Hazelnut 12x200g,114078,64.32,.0000111,.00004,.00003,11.1,40,30,546,,96,,,- None -,Pantry,Chocolate,12,Retail  - Chocolate,108002996340377,Yes,Yes,No,0,58,,,1,,
- None -,3.5,BAKV105182-CA,2082,Venchi Bulk Cubotto Chocaviar Creme Brulee 5x1Kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,19,19,19,19,19,19,0,,,,,- None -,,- None -,- None -,5400,g,.017024722,19,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cubotto Chocaviar Creme Brulee Bulk 1x5Kg,105182,120.23,.0000241,.0000338,.0000209,24.1,33.8,20.9,546,100,,2,50,- None -,Pantry,Chocolate,,Retail  - Chocolate,- None -,Yes,No,No,0,70,,,1,,
- None -,3.5,BAKV140148-CA,7303,Venchi Teresa Rego Spring MINI Book TIN  16x117g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,,,,,,0,,,,,- None -,,- None -,- None -,3200,g,.021729795,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Teresa Rego Spring MINI Book TIN  16x117g,107274,92.55,.0000205,.0000397,.0000267,20.5,39.7,26.7,546,100,48,2,50,- None -,Pantry,Chocolate,8,Retail  - Chocolate,- None -,Yes,Yes,No,0,15,,,1,,
- None -,3.5,BAKV105138-CA,5501,Venchi Bulk Cubotto Chocaviar 75% Dark 5kg,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,5,5,5,5,5,5,0,,,,,- None -,,- None -,- None -,5400,g,.017481975,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Cubotto Chocaviar 75% Dark 5kg,105138,120.23,.0000245,.0000335,.0000213,24.5,33.5,21.3,546,,,,,- None -,Pantry,Chocolate,1,Retail  - Chocolate,- None -,Yes,Yes,No,0,81,,,1,,
- None -,3.5,BAKV126125-CA,2028,Venchi Bulk Gianduja 1x5Kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,20,20,20,20,20,20,0,,,,,- None -,,- None -,- None -,5400,g,.01169532,19,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Gianduja 1x5Kg,126125,120.23,.0000136,.0000351,.0000245,13.6,35.1,24.5,546,100,81,2,50,- None -,Pantry,Chocolate,,Retail  - Chocolate,- None -,Yes,No,No,0,26,1,,1,,
- None -,3.5,BAKV116639-CA,6765,Venchi Bar Tiramisu 24x110g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,68,68,68,68,68,68,0,,,,,- None -,,- None -,- None -,3200,g,.021729795,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Tiramisu 24x110g,116639,54.12,.0000205,.0000397,.0000267,20.5,39.7,26.7,546,100,48,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,- None -,Yes,Yes,No,0,72,,,1,,
- None -,3.5,BAKV116715-CA,6346,Venchi Bar Milk Gianduja w Hazelnuts 24x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,66,66,66,66,66,66,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Milk Gianduja w Hazelnuts 24x100g,116302,54.12,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,- None -,Yes,Yes,No,0,52,,,1,,
- None -,3.5,BAKV140145-CA,7301,Venchi Easter Bunny Metal Tin 12x66g,Venchi - Easter,Active-Venchi,0,0,0,0,0,,,,,,,,0,,,,,- None -,,- None -,- None -,,- None -,,,Admin Portal,Venchi,Seasonal Easter,1571,VENCHI Venchi Spa,Livorno,Venchi Easter Bunny Metal Tin 12x66g,140765,108.52,,,,,,,360,,,,,- None -,Seasonal,Chocolate,12,Retail - Seasonal,- None -,Yes,Yes,No,0,,,,1,,
- None -,3.5,BAKV116022-CA,3799,Venchi Bar Milk Hazelnut 24x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,61,61,61,61,61,61,0,,,,,- None -,,- None -,- None -,2800,g,.006572125,61,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Milk Hazelnut 24x100g,116207,54.12,.0000185,.0000245,.0000145,18.5,24.5,14.5,546,100,168,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,80029961162073,Yes,Yes,Yes,0,168,,,1,,
- None -,3.5,BAKV107294-CA,6760,Venchi Gift Murrine Maxi Book TIN 8x200g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,25,25,25,25,25,25,0,,,,,- None -,,- None -,- None -,3200,g,.021729795,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Gift Murrine Maxi Book TIN 8x200g,107265,86.05,.0000205,.0000397,.0000267,20.5,39.7,26.7,546,100,48,2,50,- None -,Pantry,Chocolate,8,Retail  - Chocolate,- None -,Yes,Yes,No,0,38,,,1,,
- None -,3.5,BAKV116020-CA,5516,Venchi Bar Extra Dark Hazelnut 70% 24x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,70,70,70,70,70,70,0,,,,,- None -,,- None -,- None -,2901.84,g,.0068875,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Extra Dark Hazelnut 70% 24x100g,116257,54.12,.000019,.000025,.0000145,19,25,14.5,546,100,,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,- None -,Yes,Yes,No,0,43,,,1,,
- None -,3.5,BAKV935826-OT,5726,Venchi Empty Plastic Blister 25Pcs,Venchi - Packaging,Do not Order,0,0,0,0,0,,8,8,8,8,8,8,0,,,,,- None -,,- None -,- None -,,- None -,,8,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Empty Plastic Blister 100Pcs,935826,2.656,,,,,,,,,,,,- None -,Pantry,Chocolate,,Packaging,- None -,No,No,No,0,,,,,,
- None -,3.5,BAKV140141-CA,7304,Venchi Flower Metal Tin 12x60g,Venchi - Easter,Active-Venchi,0,0,0,0,0,,,,,,,,0,,,,,- None -,,- None -,- None -,,- None -,,,Admin Portal,Venchi,Seasonal Easter,1571,VENCHI Venchi Spa,Livorno,Venchi Flower Metal Tin 12x60g,140507,70.80,,,,,,,546,,,,,- None -,Seasonal,Chocolate,12,Retail - Seasonal,- None -,Yes,Yes,No,0,,,,1,,
- None -,3.5,BAKV116716-CA,6347,Venchi Bar Dark Gianduja 24x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,,,,,,,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar Dark Gianduja 24x100g,116301,54.12,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,- None -,Yes,Yes,No,0,50,,,1,,
- None -,3.5,BAKV107298-CA,6919,Venchi Gift Murrine SMALL Hamper Gift box 10x200g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,18,18,18,18,18,18,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Gift Murrine SMALL Hamper Gift box 10x200g,107266,90.99,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,10,Retail  - Chocolate,- None -,Yes,Yes,No,0,18,,,1,,
- None -,3.5,BAKV105187-CA,2088,Venchi Bulk Chocaviar Pistachio 5x1kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,50,50,50,50,50,50,0,,,,,- None -,,- None -,- None -,5500,g,.017024722,50,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cubotto Chocaviar Pistachio Bulk 1x5kg,105187,120.23,.0000241,.0000338,.0000209,24.1,33.8,20.9,546,100,,2,50,- None -,Pantry,Chocolate,,Retail  - Chocolate,- None -,Yes,No,No,0,31,,,1,,
- None -,3.5,BAKV105185-CA,6742,Venchi Bulk Chocoviar Crema Cacao 5x1kg,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,4,4,4,4,4,4,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Chocoviar Crema Cacao 5x1kg,105166,120.27,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,,54,,,- None -,Pantry,Chocolate,1,Retail  - Chocolate,- None -,Yes,Yes,No,0,45,,,1,,
- None -,3.5,BAKV939151-OT,7106,Venchi Extra Large Murrine Pouch (100 pieces),Venchi_Packaging,Do not Order,0,0,0,0,0,,2,2,2,2,2,2,0,,,,,- None -,,- None -,- None -,,- None -,,2,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Extra Large Murrine Pouch (100 pieces),939951,1.00,,,,,,,546,100,,2,50,- None -,Pantry,Packaging,100,Packaging,- None -,Yes,No,No,0,0,,,1,,
- None -,3.5,BAKV122083-CA,3828,Venchi Cigar Truffle Nougatine Chocolate 15x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,27,27,27,27,27,27,0,9,,,,- None -,9,- None -,- None -,1800,g,.00432123,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cigar Truffle Nougatine Chocolate 15x100g,122083,41.92,.0000229,.0000185,.0000102,22.9,18.5,10.2,546,100,216,2,50,- None -,Pantry,Chocolate,15,Retail  - Chocolate,80029961220834,Yes,Yes,Yes,0,143,,,1,,
- None -,3.5,BAKV116023-CA,3838,Venchi Bar White Chocolate Hazelnut w Salted Nuts 24x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,63,63,63,63,63,63,0,,,,,- None -,,- None -,- None -,2800,g,.006572125,1,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar White Chocolate Hazelnut w Salted Nuts 24x100g,116208,54.12,.0000185,.0000245,.0000145,18.5,24.5,14.5,546,100,168,2,50,- None -,Pantry,Chocolate,24,Retail  - Chocolate,80029961162080,Yes,Yes,Yes,0,129,,,1,,
- None -,3.5,BAKV112443-CA,6832,Venchi Bulk Tiramisu 5kg,Venchi_Chocolate,Do not Order,0,0,0,0,0,,15,15,15,15,15,15,0,,,,,- None -,,- None -,- None -,3700,g,.018483927,15,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Tiramisu 5kg,112443,120.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,1,Retail  - Chocolate,108002996345686,Yes,No,No,0,32,,,1,,
- None -,3.5,BAKV107300-CA,6588,Venchi Gift Murrine Bag 8x150g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,23,23,23,23,23,23,0,1,24,2/28/2026,,- None -,1,- None -,- None -,3700,g,.018483927,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Gift Murrine Bag 8x150g,107264,45.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,- None -,Pantry,Chocolate,8,Retail  - Chocolate,- None -,Yes,Yes,No,0,59,,,1,,
- None -,3.5,BAKV122084-CA,3746,Venchi Cigar Aromatic Chocolate 15x100g,Venchi_Chocolate,Active-Venchi,0,0,0,0,0,,2,2,2,2,2,2,0,,,,,- None -,,- None -,- None -,1800,g,.00432123,,Admin Portal,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cigar Aromatic Chocolate 15x100g,122084,41.92,.0000229,.0000185,.0000102,22.9,18.5,10.2,546,100,216,2,50,- None -,Pantry,Chocolate,15,Retail  - Chocolate,80029961220841,Yes,Yes,Yes,0,155,,,1,,
- None -,3.5,VERMKT99106H-OT,5799,Vergnano Black Saucers set of 6x8,Vergnano Marketing,Active-Marketing,0,0,0,0,0,,20,20,20,20,20,20,0,,,,,- None -,,- None -,- None -,,- None -,,20,Admin Portal,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,- None -,99106H,7.20,,,,,,,9999,100,,2,50,- None -,Home and Lifestyle,Gifts,,Retail,- None -,Yes,Yes,No,0,,,,1,,
- None -,3.5,COFVER052-CA,3853,Vergnano Crema 800 Whole Bean 6x1Kg,Vergnano,Active,0,0,0,0,0,,89,89,89,89,89,89,0,,,,,- None -,,- None -,- None -,6500,g,.021209244,89,Admin Portal,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Crema 800 Whole Bean 6x1Kg,052,90.72,.0000274,.0000291,.0000266,27.4,29.1,26.6,730,112,,7,16,- None -,Drinks,Whole Beans,6,Retail,8001800052062,Yes,Yes,No,0,61,,,40,,
- None -,3.5,COFVER048CAN-CA,5169,Vergnano Anticabottega Whole Bean 6x1Kg,Vergnano,Active,0,0,0,0,0,,134,134,134,134,134,134,0,,,,,- None -,,- None -,- None -,6400,g,.021209244,134,Admin Portal,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Anticabottega Whole Bean 6x1Kg,048,86.94,.0000274,.0000291,.0000266,27.4,29.1,26.6,730,112,,7,16,- None -,Drinks,Whole Beans,6,Retail,18001800090726,Yes,Yes,No,0,0,,,112,,
- None -,3.5,COFVER054CAN-CA,6979,Vergnano Granaroma Whole Bean 6x500g,Vergnano,Active,0,0,0,0,0,,229,229,229,229,229,229,0,,,,,- None -,,- None -,- None -,3200,g,.013297284,229,Admin Portal,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Granaroma Whole Bean 6x500g,054,37.26,.0000234,.0000231,.0000246,23.4,23.1,24.6,730,120,,6,20,- None -,Drinks,Whole Beans,6,Retail,18001800801247,Yes,Yes,No,0,0,,,120,,
- None -,3.5,VERMKT99208H-OT,5798,Vergnano Black Cups 6 Cupsx2.5oz,Vergnano Marketing,Active-Marketing,0,0,0,0,0,,15,15,15,15,15,15,0,20,,,,- None -,20,- None -,- None -,,- None -,,15,Admin Portal,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,- None -,99208H,9.30,,,,,,,9999,100,,2,50,- None -,Home and Lifestyle,Marketing,,Marketing,- None -,Yes,Yes,No,0,3,,,1,,
- None -,3.5,VERMKT99109H-OT,5808,Caffe Vergnano Cappuccino Black Saucer6x8,Vergnano Marketing,Active-Marketing,0,0,0,0,0,,7,7,7,7,7,7,0,,,,,- None -,,- None -,- None -,,- None -,,7,Admin Portal,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,- None -,99109H,10.20,,,,,,,9999,100,,2,50,- None -,Home and Lifestyle,Gifts,,Marketing,- None -,Yes,Yes,No,0,2,,,1,,
- None -,3.5,COFVER009CAN-CA,3858,Vergnano Granaroma  Whole Bean 6x1Kg,Vergnano,Active,0,0,0,0,0,,248,248,248,248,248,248,0,,,,,- None -,224,- None -,- None -,6510,g,.02136564,248,Admin Portal,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Granaroma  Whole Bean 6x1Kg,009CAN,70.74,.0000271,.0000292,.000027,27.1,29.2,27,730,96,,6,16,- None -,Drinks,Whole Beans,6,Retail,18001800090726,Yes,Yes,Yes,0,1405,,,112,,
- None -,3.5,VERMKT99177-OT,7094,Vergnano Takeaway Cups (Medium 9oz) 20x50Pcs,Vergnano Marketing,Active-Marketing,0,0,0,0,0,,4,4,4,4,4,4,0,5,5,4/1/2026,,- None -,5,- None -,- None -,,- None -,.0618075,4,Admin Portal,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Takeaway Cups (Medium 9oz) 20x50Pcs,70266,35.60,.000045,.0000335,.000041,45,33.5,41,9999,100,,2,50,- None -,Home and Lifestyle,Gifts,1,Marketing,- None -,Yes,Yes,No,0,0,,,1,,
- None -,3.5,VERMKT99172-OT,6132,Vergnano Lid for Disposable Cup,Vergnano Marketing,Active-Marketing,0,0,0,0,0,,5,5,5,5,5,5,0,5,,,,- None -,5,- None -,- None -,,- None -,,5,Admin Portal,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,- None -,99172,12.00,,,,,,,9999,100,,2,50,- None -,Food Service,Marketing,,Marketing,- None -,Yes,Yes,No,0,,,,1,,
- None -,3.5,COFVER15306-CA,3850,Vergnano Arabica Moka Tin 6x250g,Vergnano,Active,0,0,0,0,0,,20,20,20,20,20,20,0,,,,,- None -,40,- None -,- None -,2310,g,.008908284,20,Admin Portal,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Arabica Moka Tin 6x250g,15306,25.92,.0000132,.0000217,.0000311,13.2,21.7,31.1,730,176,,11,16,- None -,Drinks,Ground Coffee,6,Retail,18001800530727,Yes,Yes,No,0,1286,,,240,,
- None -,3.5,VERMKT99921-OT,6134,Vergnano Cup & Saucer,Vergnano Marketing,Active-Marketing,0,0,0,0,0,,7,7,7,7,7,7,0,5,,,,- None -,5,- None -,- None -,,- None -,,7,Admin Portal,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,- None -,99921,57.60,,,,,,,9999,100,,2,50,- None -,Home and Lifestyle,Marketing,,Marketing,- None -,Yes,Yes,No,0,1,,,1,,
